node,X,Z,classe
1121829,23.537104966,-16.118693551,0
1121830,23.580165863,-16.961232835,0
1121832,23.565812231,-16.680386407,0
1121896,-6.7020374509,-23.696229804,9
1121899,-7.2085671818,-24.61972646,9
1121932,13.775257888,-7.8629651423,9
1121933,13.48683617,-8.0394211175,9
1121936,13.276292028,-7.7972035589,9
1121938,13.354169604,-7.3785300252,9
1121939,13.065747886,-7.5549860003,9
1121941,12.909992735,-8.3923330678,9
1121943,13.198414453,-8.2158770926,9
1122306,-20.990040586,-45.003192919,4
1122311,-21.198501672,-44.843980706,4
1122379,7.9330127942,-16.197904506,9
1122388,7.445117938,-16.195912564,9
1122483,-6.7871715176,-33.520013621,0
1122484,-7.2825601289,-33.704348322,8
1122486,-6.2917829064,-33.335678919,0
1122491,-7.1188830848,-32.349629471,0
1122492,-6.7053329956,-32.842654195,0
1122560,19.354540273,-9.5138585953,0
1122572,18.896069734,-10.520185814,0
1122592,18.695092099,-2.3428364239,9
1122596,18.020543141,-1.8030035918,9
1122631,11.206766133,-10.330966428,9
1122639,11.447401578,-10.230358131,9
1122665,11.425376581,-23.371977653,0
1122666,11.749210594,-23.392945131,0
1122692,11.757226372,-22.949193674,0
1122694,11.646609775,-23.090121667,0
1122695,11.535993178,-23.23104966,0
1122697,11.859827191,-23.252017138,0
1122698,11.697910185,-23.241533399,0
1122737,11.00765573,-23.831949241,26
1122746,11.178191626,-23.518312356,26
1122769,9.6383179104,-45.350032747,4
1122773,9.6873714761,-45.589415792,4
1122840,3.6555381164,-18.13782126,9
1122841,3.5050796949,-18.656805405,9
1122843,3.3546212734,-19.175789549,9
1122844,4.1240434316,-18.996783876,9
1122846,3.889790774,-18.567302568,9
1122924,6.3469227982,-33.080627095,26
1122930,6.1177070557,-32.572442572,26
1123039,-23.297385735,-19.659502285,0
1123040,-23.338986631,-19.152582423,0
1123124,-18.472171873,-6.8049337788,9
1123125,-18.638101965,-6.8866645484,9
1123127,-18.969962148,-7.0501260876,9
1123129,-18.804032057,-6.968395318,9
1123130,-18.748837198,-6.6953117824,9
1123133,-18.69364234,-6.4222282468,9
1123134,-18.859572432,-6.5039590164,9
1123217,26.023947327,-25.709406899,26
1123218,26.015809884,-25.978680556,26
1123220,25.521721605,-26.257151881,26
1123221,25.768765744,-26.117916219,26
1123222,25.529859048,-25.987878224,26
1123229,26.00767244,-26.247954213,26
1123230,25.999534997,-26.51722787,26
1123339,11.162161306,-56.198886594,29
1123349,11.312892833,-56.39703579,18
1123408,-27.347095966,-65.612021516,28
1123415,-27.347095966,-66.23437035,28
1123457,-21.753900265,-45.710423318,8
1123458,-21.639418238,-45.610336903,8
1123461,-21.520085435,-45.62588135,4
1123462,-21.515234658,-45.741512213,8
1123463,-21.524936212,-45.510250487,4
1123534,-22.037207912,-10.487682107,9
1123542,-22.129615608,-10.756381288,9
1123851,-18.40697427,-3.6280991027,9
1123853,-18.31661967,-3.988646481,9
1123854,-18.007539358,-3.7069823115,9
1123857,-17.608104446,-3.7858655203,9
1123860,-17.517749846,-4.1464128985,9
1123861,-17.208669534,-3.8647487291,9
1123863,-17.788813646,-3.0647707638,9
1123864,-17.389378734,-3.1436539726,9
1123866,-17.698459046,-3.425318142,9
1123870,12.013719574,-51.719023531,29
1123871,11.812584911,-51.739508272,29
1123873,11.922972139,-51.849719777,29
1123969,16.216029145,-61.592357278,21
1123980,16.778871349,-62.157061947,19
1124157,4.5108663565,-34.287782376,26
1124158,4.7430159183,-34.009283133,26
1124161,5.1703312876,-34.000401372,26
1124162,5.3654970952,-34.270018854,26
1124164,4.9751654801,-33.73078389,26
1124182,7.7786720826,-24.666830392,0
1124183,7.8221195065,-24.841029125,0
1124185,7.6917772347,-24.318432928,0
1124186,7.7352246587,-24.49263166,0
1124190,7.3706369427,-24.777233244,0
1124191,7.5529308007,-24.634932452,0
1124192,7.3271895188,-24.603034512,0
1124329,-15.040012985,-2.0504515102,9
1124337,-15.362405588,-1.4922052209,9
1124494,-7.2368726267,-16.293018797,16
1124495,-7.3520019378,-15.779469957,16
1124496,-7.7199852621,-16.102572709,16
1124499,-6.6160352892,-15.133264453,16
1124500,-6.9840186135,-15.456367205,16
1124501,-6.500905978,-15.646813293,16
1124510,-7.9502438845,-15.075475031,16
1124511,-7.467131249,-15.265921118,16
1124512,-7.5822605601,-14.752372279,16
1124589,23.63245379,-18.085795006,0
1124590,23.333055328,-18.254477105,0
1124592,22.734258404,-18.591841303,0
1124594,23.033656866,-18.423159204,0
1124595,23.025645515,-18.126955328,0
1124598,23.017634164,-17.830751452,0
1124599,22.718235702,-17.999433551,0
1124603,22.450923814,-17.880286205,0
1124604,22.458935165,-18.176490081,0
1124608,21.940334091,-18.530603142,0
1124609,22.199634628,-18.353546611,0
1124610,21.93232274,-18.234399265,0
1124620,22.466946516,-18.472693957,0
1124621,22.474957866,-18.768897834,0
1124770,-10.758050355,-63.430165134,19
1124771,-10.640778083,-63.070538646,19
1124773,-10.992594897,-64.149418108,19
1124774,-10.875322626,-63.789791621,19
1124779,-10.381520497,-63.791663321,19
1124780,-10.628421561,-63.790727471,19
1124781,-10.498792768,-64.151289808,19
1124788,-0.49582279648,-65.862236024,14
1124789,-0.36963306739,-66.17084618,14
1124791,-0.2465460126,-65.861820102,14
1124958,-22.536167104,-33.776592343,8
1124972,-22.473981907,-33.428378609,8
1125114,-15.253395906,-34.921977412,8
1125128,-15.546409145,-34.514310822,8
1125177,-15.982350217,-35.062457684,8
1125178,-15.837036526,-34.879742063,8
1125180,-15.545216216,-34.900859738,8
1125181,-15.398709597,-35.104693033,8
1125184,-15.691722836,-34.697026442,8
1125200,25.19731846,-50.426387189,26
1125203,25.119152295,-50.179803282,26
1125204,24.895200826,-50.317627178,26
1125207,24.749415524,-50.70203498,26
1125208,24.671249358,-50.455451073,26
1125209,24.593083193,-50.208867167,26
1125211,24.514917027,-49.96228326,26
1125332,16.407025339,-50.757852931,29
1125334,15.403956732,-50.793125976,29
1125374,12.03114957,-52.226429634,29
1125377,11.832370716,-52.196531151,29
1125378,11.920908353,-52.332333258,29
1125381,11.810667137,-52.438236881,29
1125384,11.611888283,-52.408338398,29
1125385,11.70042592,-52.544140505,29
1125388,12.208224844,-52.498033848,29
1125389,12.097983627,-52.603937471,29
1125391,12.00944599,-52.468135365,29
1125854,21.461562576,-19.331950391,0
1125865,21.60253566,-18.718287328,0
1125869,21.681838975,-16.787149011,0
1125870,21.367232846,-16.9682082,0
1125872,21.996445105,-16.606089822,0
1125876,21.383580091,-16.355090423,0
1125877,21.690012598,-16.480590123,0
1125885,0.45219563567,-23.677679311,0
1125887,0.11129689775,-24.025569983,9
1125888,0.59720214634,-24.207481585,0
1125891,0.74220865701,-24.737283858,0
1125894,0.4013099191,-25.08517453,0
1125895,0.88721516768,-25.267086132,0
1125897,1.4240061328,-24.041502515,0
1125898,1.5690126435,-24.571304788,0
1125900,1.0831073949,-24.389393187,0
1126024,24.910139328,-55.704768747,0
1126038,24.335222287,-55.99484294,0
1126065,-19.288077736,-44.925127177,5
1126068,-19.413385607,-44.802095608,5
1126069,-19.429939157,-44.948883922,5
1126072,-19.571800578,-44.972640667,5
1126073,-19.697108449,-44.849609098,5
1126075,-19.321184836,-45.218703804,5
1126076,-19.446492707,-45.095672235,5
1126115,-19.856825623,-45.340507489,5
1126119,-19.844921787,-45.029079725,5
1126127,-19.468998175,-45.398174431,5
1126129,-19.594306046,-45.275142862,5
1126132,-19.725565834,-45.307825176,5
1126133,-19.731517752,-45.463539058,5
1126134,-19.719613916,-45.152111294,5
1126153,20.619709875,-30.848696268,26
1126165,19.788041324,-31.305705603,26
1126222,8.7788380931,-62.495042556,2
1126224,8.8253600259,-62.659562573,2
1126225,8.8718819588,-62.82408259,2
1126227,8.9184038917,-62.988602608,2
1126230,9.0500912547,-62.57283122,2
1126231,9.0966131875,-62.737351238,2
1126233,8.9609866067,-62.698456905,2
1126248,-21.535765772,-45.223757805,4
1126252,-21.776687392,-45.082206998,4
1126295,-21.330875401,-44.896914252,4
1126297,-21.451336211,-44.826138848,4
1126298,-21.479479398,-44.958678501,4
1126301,-21.628083395,-45.020442749,4
1126302,-21.748544205,-44.949667346,4
1126304,-21.387161775,-45.161993557,4
1126305,-21.507622585,-45.091218153,4
1126377,-2.9845292679,-62.181546258,19
1126380,-2.7355795665,-62.173423256,5
1126381,-2.8632379308,-61.784464424,12
1126384,-2.7419465936,-61.38738259,20
1126385,-2.4929968922,-61.379259588,20
1126387,-3.2398459964,-61.403628593,20
1126388,-2.990896295,-61.395505591,20
1126405,-21.860503024,-44.842872352,4
1126409,-21.787212666,-44.505753866,4
1126462,1.6871279433,-41.715555363,4
1126464,1.7916451121,-42.185814112,4
1126465,1.8961622808,-42.656072861,4
1126467,2.5495633749,-42.105606032,4
1126468,2.2228628279,-42.380839446,4
1126507,13.066326581,-61.896506877,19
1126508,12.903030554,-61.754228511,19
1126509,12.804803034,-61.958946559,19
1126513,13.099485592,-61.344792414,19
1126514,13.001258073,-61.549510462,19
1126515,13.262781619,-61.48707078,19
1126522,12.478210979,-61.674389826,19
1126523,12.739734526,-61.611950144,19
1126524,12.576438498,-61.469671778,19
1126529,13.731990359,-65.474254991,14
1126530,13.651043228,-65.757912032,6
1126532,13.492658526,-65.491154214,14
1126536,13.253326692,-65.508053437,6
1126537,13.172379561,-65.791710478,24
1126538,13.415220955,-64.940739355,14
1126540,13.334273824,-65.224396396,14
1126542,11.163835957,-57.356760484,12
1126545,11.143051178,-57.574056644,12
1126546,11.290707219,-57.484503623,12
1126549,11.459148038,-57.177654443,12
1126550,11.5860193,-57.305397582,12
1126552,11.438363259,-57.394950603,12
1126553,11.41757848,-57.612246762,12
1126556,11.396793702,-57.829542922,12
1126557,11.544449742,-57.739989901,12
1126601,10.515849691,-6.3466527287,9
1126602,10.286291483,-6.2422110222,9
1126607,10.056733275,-6.1377693157,9
1126608,9.827175067,-6.0333276092,9
1126609,10.36313708,-5.6695492043,9
1126612,10.133578871,-5.5651074978,9
1126613,10.209935177,-5.90365926,9
1126617,-19.930454248,-52.043850517,29
1126622,-20.009238999,-51.839340756,29
1126623,-20.088023749,-51.634830995,8
1126626,-19.771155362,-51.764363457,29
1126627,-19.850804805,-51.904106987,29
1126833,-17.626901296,-57.072682789,12
1126834,-17.496873267,-57.205266348,21
1126835,-17.475727607,-57.069691412,21
1126839,-17.539164589,-57.476416221,21
1126840,-17.518018928,-57.340841285,21
1126841,-17.669192617,-57.343832662,21
1126850,-17.21567155,-57.33485853,21
1126851,-17.366845239,-57.337849907,21
1126852,-17.236817211,-57.470433467,21
1126856,-12.774360304,-63.51766133,19
1126857,-12.636433987,-63.850685853,19
1126858,-12.894812161,-63.859073594,19
1127017,13.185836997,-57.405514127,18
1127018,13.026315383,-56.913695068,18
1127019,13.10607619,-57.159604597,18
1127022,12.902440909,-57.310902863,18
1127023,12.619044822,-57.216291599,18
1127061,-21.867845317,-56.834023532,20
1127071,-21.612992042,-56.765591021,18
1127149,12.613777785,-12.085369112,0
1127163,12.76520137,-11.522418438,9
1127282,16.659193746,-47.739668355,4
1127295,17.458588524,-48.286164986,4
1127373,-17.917443339,-64.971202418,18
1127375,-17.584602762,-65.129096955,18
1127376,-17.751023051,-65.050149686,18
1127381,-17.786521801,-64.878322691,18
1127382,-17.655600262,-64.785442964,18
1127489,2.7673432311,-63.038429673,19
1127490,2.5022963521,-63.760934905,2
1127492,2.6348197916,-63.399682289,19
1127493,2.5095155057,-63.029240236,19
1127495,2.2516877803,-63.020050799,19
1127628,-17.501477434,-53.936180329,21
1127631,-17.563271923,-53.673439009,21
1127633,-17.532374679,-53.804809669,21
1127634,-17.380004914,-53.808551939,21
1127636,-17.258532393,-53.68092355,21
1127689,-15.31048248,-57.180250227,12
1127703,-15.515317894,-56.562082157,21
1127724,-22.221562225,-66.578252336,14
1127726,-22.014331909,-66.529426883,14
1127728,-22.01054776,-66.226032784,19
1127730,-21.908824676,-66.353317107,2
1127731,-21.807101592,-66.48060143,14
1127901,-22.066483277,-67.576090528,27
1127913,-22.240207397,-67.028271584,6
1128100,26.037538209,-11.675676456,0
1128110,25.594130784,-11.37488088,0
1128270,19.946971453,-62.535799442,15
1128273,19.7937104,-62.986518003,11
1128274,20.103555728,-62.95214585,11
1128277,20.260140003,-63.368492257,11
1128279,20.10687895,-63.819210818,6
1128280,20.416724279,-63.784838664,11
1128283,20.566662109,-62.467055135,21
1128284,20.723246384,-62.883401542,12
1128286,20.413401056,-62.917773696,15
1128374,25.618213745,-24.127939752,26
1128385,26.065815166,-24.401702999,26
1128398,26.475409583,-39.735374621,26
1128399,26.841876297,-40.008430822,26
1128422,25.171312767,-24.129285093,26
1128427,24.725112233,-24.405739023,26
1128438,25.39994448,-24.263432304,26
1128440,25.176844213,-24.401659269,26
1128443,25.411007372,-24.808180657,26
1128444,25.187907105,-24.946407622,26
1128446,25.182375659,-24.674033445,26
1128447,24.953743946,-24.539886234,26
1128449,24.730643679,-24.678113199,26
1128588,8.0195267328,-10.331359695,9
1128589,8.1369007781,-10.020614522,9
1128609,6.9044451203,-7.5765760134,9
1128610,6.8636020536,-7.8311376513,9
1128613,6.5352428813,-7.947290165,9
1128615,6.2477267755,-7.8088810408,9
1128616,6.2068837089,-8.0634426787,9
1128617,6.7819159203,-8.3402609271,9
1128619,6.822758987,-8.0856992892,9
1128621,7.1962328903,-21.669659098,0
1128622,7.1164572691,-21.906161439,0
1128623,7.3835924054,-21.879179475,0
1128627,6.5821869964,-21.960125365,0
1128628,6.8493221328,-21.933143402,0
1128629,6.6619626177,-21.723623025,0
1128638,7.2240411629,-22.352184156,0
1128639,7.0366816479,-22.142663779,0
1128640,6.9569060266,-22.37916612,0
1128728,10.798354553,-27.319996898,26
1128730,10.867259046,-27.453502015,26
1128736,11.024455002,-27.449432635,26
1128737,11.112746466,-27.31185814,26
1128739,11.181650958,-27.445363256,26
1128740,11.00506803,-27.720512248,26
1128741,10.936163538,-27.587007131,26
1128767,26.092960633,-47.221878902,26
1128768,25.82216812,-47.074744732,26
1128769,25.841949105,-47.372688805,26
1128773,25.782606148,-46.478856587,26
1128774,25.802387134,-46.776800659,26
1128775,26.053398662,-46.625990757,26
1128783,25.300364078,-47.078420465,26
1128784,25.551375606,-46.927610562,26
1128785,25.280583092,-46.780476392,26
1128806,13.774638633,-56.092700024,4
1128807,13.981929209,-56.336282448,4
1128810,13.800366553,-56.559514707,18
1128812,13.41151332,-56.539164543,18
1128813,13.618803896,-56.782746967,18
1128814,14.396510361,-56.823447297,18
1128816,14.189219785,-56.579864872,18
1128830,14.927521496,-61.824314777,12
1128835,14.673230249,-61.198843868,12
1128881,-15.705462068,-10.99628703,9
1128882,-15.410165203,-11.023199347,9
1128884,-15.261101252,-11.481212977,9
1128885,-15.335633227,-11.252206162,9
1128886,-15.556398117,-11.45430066,9
1128893,-15.114868338,-11.050111664,9
1128894,-14.819571472,-11.077023981,16
1129033,25.350401065,-65.982537243,7
1129035,25.555127584,-65.755969506,1
1129036,25.365054968,-65.689754186,1
1129039,25.379708871,-65.39697113,28
1129042,25.584435389,-65.170403393,28
1129043,25.394362774,-65.104188073,28
1129046,24.970255834,-65.850106603,1
1129047,24.984909737,-65.557323546,28
1129049,25.174982352,-65.623538866,1
1129051,0.29516331934,-16.574028816,9
1129053,0.71593474265,-16.877408154,9
1129056,1.1783319571,-16.646762651,9
1129057,1.2199577482,-16.112737809,9
1129058,1.136706166,-17.180787492,9
1129099,12.310993978,-26.137383563,26
1129102,12.345262279,-26.498760633,26
1129113,13.20014617,-29.430128514,26
1129116,13.329366267,-29.634574887,26
1129119,13.458586364,-29.839021259,26
1129121,13.876717001,-29.404111968,26
1129123,13.538431585,-29.417120241,26
1129236,-1.5015360551,-5.7859849708,10
1129239,-1.0705267572,-5.8487402446,16
1129240,-1.2596769537,-5.376159622,16
1129243,-1.0178178523,-4.9663342731,16
1129244,-0.58680855441,-5.0290895469,16
1129246,-1.8798364482,-4.8408237255,10
1129247,-1.4488271503,-4.9035789993,10
1129249,16.062456913,-9.1560419435,0
1129252,16.350045968,-9.5720245093,0
1129253,16.532417184,-9.0071695568,0
1129256,16.427199345,-8.0263320384,0
1129258,16.7147884,-8.4423146042,0
1129259,17.002377455,-8.85829717,0
1129262,17.28996651,-9.2742797358,0
1129328,-15.232181597,-7.8672720204,16
1129331,-15.828374173,-8.1552912278,16
1129384,-23.36985397,-57.142395499,9
1129391,-23.446348985,-56.569848248,0
1129407,-24.000128623,-58.024293547,9
1129410,-23.668644431,-58.072326757,9
1129411,-23.887782633,-57.809741002,9
1129414,-24.438405028,-57.499122037,9
1129415,-24.326059039,-57.284569493,9
1129417,-24.106920836,-57.547155248,9
1129418,-23.775436644,-57.595188458,9
1129421,-23.443952452,-57.643221669,9
1129422,-23.663090655,-57.380635914,9
1129564,-14.475968315,-56.412258484,12
1129567,-14.689213817,-56.104794157,12
1129570,-14.902459319,-55.797329831,12
1129573,-15.115704821,-55.489865504,12
1129576,-15.237146506,-56.306084909,12
1129577,-15.450392008,-55.998620582,21
1129579,-15.069802913,-56.05170737,12
1129651,-22.606376983,-62.363939946,21
1129652,-22.447178672,-62.19759874,16
1129654,-22.765575294,-62.530281151,16
1129658,-22.392807157,-62.498407231,16
1129659,-22.579191225,-62.514344191,21
1129713,-15.713831046,-33.355746479,8
1129714,-15.931158943,-33.401464349,8
1129718,-16.14848684,-33.44718222,8
1129719,-16.365814737,-33.49290009,8
1129720,-16.138510347,-33.109548811,8
1129722,-16.355838244,-33.155266681,8
1129723,-16.143498594,-33.278365515,8
1129800,-20.156876703,-44.529757474,4
1129801,-19.943391031,-44.460282588,4
1129802,-19.979745868,-44.621135302,26
1129852,11.287931207,-45.099947152,29
1129863,11.013276528,-45.085469089,29
1129896,18.568844474,-32.538372811,26
1129897,17.898373237,-31.962154814,26
1129899,18.233608855,-32.250263813,26
1129900,18.724886792,-32.107615631,26
1129902,18.880929111,-31.676858451,26
1129907,-15.360751192,-50.826322882,12
1129908,-15.521939004,-50.606509068,12
1129910,-15.236397781,-50.608892693,12
1129918,-15.11204437,-50.391462504,12
1129919,-15.273232182,-50.171648691,12
1129921,-14.98769096,-50.174032316,12
1129922,-14.789668748,-50.831090131,12
1129924,-14.665315337,-50.613659942,12
1129925,-14.950856559,-50.611276318,12
1129958,-22.348571903,-34.478213783,8
1129960,-22.394685764,-34.639216722,8
1129961,-22.241757446,-34.593589884,8
1129964,-22.042715267,-34.386960107,8
1129965,-21.935900809,-34.502336208,8
1129967,-22.088829128,-34.547963046,8
1129968,-22.134942988,-34.708965985,8
1129971,-22.181056849,-34.869968924,26
1129972,-22.028128531,-34.824342086,8
1130100,-8.6583600736,-21.441018778,9
1130107,-7.7821734381,-21.199227093,9
1130116,-20.992879333,-3.1101559143,9
1130118,-21.207228115,-3.4871410674,9
1130124,-20.99657622,-3.7949437308,9
1130125,-20.571575544,-3.7257612411,9
1130127,-20.785924325,-4.1027463942,9
1130128,-21.635925677,-4.2411113734,9
1130129,-21.421576896,-3.8641262204,9
1130220,-22.207592247,-30.78122727,0
1130221,-22.342228221,-30.848122037,8
1130222,-22.173400374,-30.9238231,8
1130226,-22.679883914,-30.696719912,0
1130227,-22.511056068,-30.772420975,8
1130228,-22.54524794,-30.629825145,0
1130235,-22.442672322,-31.057612634,26
1130236,-22.476864195,-30.915016805,8
1130237,-22.611500169,-30.981911572,26
1130646,6.8361971906,-23.445440331,0
1130649,7.0028402975,-23.649704671,0
1130650,7.1055297479,-23.364120059,0
1130653,7.0415760913,-22.874271108,0
1130654,7.2082191982,-23.078535448,0
1130655,7.3748623051,-23.282799787,0
1130657,7.541505412,-23.487064127,0
1130738,-0.64281686397,-17.027423519,16
1130746,-1.5939828018,-17.472921916,16
1130800,-21.905320374,-37.961903349,8
1130801,-22.073945874,-37.887826555,8
1130802,-22.054534336,-38.044320571,8
1130806,-22.093357412,-37.73133254,8
1130807,-21.944143449,-37.648915318,8
1130812,-22.391785336,-37.896166983,8
1130813,-22.242571374,-37.813749761,8
1130892,1.8691786021,-28.373844832,0
1130896,2.8867294439,-28.660628194,26
1130898,2.377954023,-28.517236513,26
1130899,2.0236845241,-28.92618109,26
1130902,2.1781904461,-29.478517348,26
1130974,-2.2763053792,-31.248694553,16
1130975,-2.6866937258,-31.510065897,5
1130977,-3.4997101181,-30.762702681,5
1130978,-3.093201922,-31.136384289,5
1130979,-3.0893217715,-30.501331337,16
1130986,-3.0970820724,-31.77143724,5
1130987,-3.507470419,-32.032808584,5
1131147,9.1670124556,-47.680654856,29
1131160,8.8389024177,-47.460384637,29
1131204,10.734086521,-57.809399852,18
1131205,10.671281802,-57.648710287,18
1131207,10.608477082,-57.488020721,18
1131208,10.922148785,-57.567342288,12
1131210,10.765312933,-57.527681504,18
1131258,-13.20358341,-14.855197549,9
1131263,-13.677802678,-14.2350064,9
1131336,4.3285429975,-37.139235969,4
1131337,4.2510495903,-36.742970256,4
1131340,4.5664259978,-36.502214004,4
1131342,4.9592958125,-36.657723464,4
1131343,4.8818024053,-36.261457752,4
1131344,4.096062776,-35.950438831,4
1131346,4.1735561832,-36.346704544,4
1131468,3.3892868059,-50.646656979,29
1131479,3.6690954912,-49.8645356,29
1131630,-23.912833624,-52.208593302,26
1131632,-23.648859616,-52.113008748,26
1131633,-23.384885608,-52.017424193,26
1131635,-23.120911601,-51.921839638,4
1131637,-23.834565488,-51.627946025,26
1131638,-23.570591481,-51.532361471,26
1131640,-23.609725548,-51.822685109,26
1131695,-25.058360386,-52.82132683,26
1131696,-25.35106631,-52.66464743,26
1131699,-25.342670612,-52.346670902,26
1131700,-25.041568991,-52.185373774,26
1131702,-25.643772233,-52.50796803,0
1131861,-8.6050642684,-23.57837847,9
1131863,-9.0703740157,-23.535905538,9
1131865,-9.1935297536,-24.43055597,0
1131866,-9.6588395009,-24.388083038,0
1131868,-9.3646067583,-23.961994288,0
1131869,-9.5356837629,-23.493432606,0
1131871,-10.00099351,-23.450959674,0
1131875,-7.3106023529,-35.976363594,8
1131876,-7.8252386356,-36.173717221,8
1131878,-6.2813297875,-35.58165634,0
1131879,-6.7959660702,-35.779009967,8
1131883,-7.5180119791,-34.979044239,8
1131884,-7.1569890247,-35.379027103,8
1131885,-7.0033756964,-34.781690612,8
1131972,2.203771227,-38.736371821,4
1131976,1.4226247764,-39.300910106,26
1132158,0.73956564139,-67.056643423,14
1132159,0.86966089346,-66.797492073,14
1132161,0.99456052162,-67.061944265,6
1132168,1.2495554019,-67.067245107,6
1132169,1.3796506539,-66.808093756,6
1132171,1.5045502821,-67.072545948,6
1132172,0.98936489771,-67.585547808,6
1132174,1.2443597779,-67.59084865,1
1132175,1.1194601498,-67.326396457,6
1132340,-5.8851204552,-0.69933347178,11
1132343,-5.7416626176,-1.0555829046,11
1132344,-6.076643335,-1.0424175107,11
1132386,-1.633043101,-18.018616721,16
1132387,-1.1574601321,-17.795867522,16
1132389,-0.72093746245,-18.118813128,16
1132390,-0.7599977617,-18.664507933,16
1132395,-0.68187716321,-17.573118323,16
1132401,-23.486239221,-40.765226616,26
1132409,-23.581495975,-41.374129812,26
1132626,20.567999606,-66.864348933,17
1132627,20.685408799,-67.112030409,3
1132629,20.464431983,-67.110338797,3
1132636,20.360864359,-67.35632866,13
1132637,20.478273552,-67.604010137,13
1132638,20.257296735,-67.602318524,13
1132639,20.126045973,-66.860965708,3
1132641,20.022478349,-67.106955572,3
1132642,20.243455166,-67.108647184,3
1132734,-21.519461659,-13.818289695,0
1132744,-21.798041751,-13.941491475,9
1132770,-21.814031699,-14.404323353,9
1132772,-21.80447401,-14.082526459,9
1132774,-21.809252854,-14.243424906,9
1132775,-21.676395068,-14.322858999,9
1132777,-21.538758436,-14.241394645,0
1132808,-21.532326177,-14.100359661,0
1132809,-21.665183964,-14.020925568,9
1132810,-21.525893918,-13.959324678,0
1133203,-22.026084547,-53.610969517,12
1133211,-22.068248272,-53.325852837,20
1133740,25.93552075,-33.448832518,26
1133742,25.931088896,-33.170897349,26
1133743,25.674131318,-33.305389872,26
1133746,25.421605595,-33.717817564,26
1133747,25.417173741,-33.439882396,26
1133748,25.412741887,-33.161947227,26
1133750,25.408310033,-32.884012059,26
1134254,-16.373564802,-56.902950587,21
1134261,-16.468622056,-56.578771495,2
1134496,-12.799755309,-65.862287108,2
1134499,-13.0507883,-65.862982135,2
1134502,-13.012455487,-66.471754823,2
1134503,-13.263488479,-66.47244985,2
1134505,-13.157138389,-66.167715993,2
1134506,-13.301821291,-65.863677162,2
1134509,-13.552854282,-65.864372189,2
1134849,25.913438597,-15.116466284,0
1134850,25.915407653,-15.38077579,0
1134855,25.917376709,-15.645085296,0
1134856,25.919345766,-15.909394802,0
1134857,25.37754604,-15.364249972,0
1134860,25.379515096,-15.628559478,0
1134861,25.647461375,-15.504667634,0
1135310,-4.9647047518,-50.969366686,8
1135316,-4.5044261606,-50.083900997,26
1135649,-6.4367711817,-64.465819411,2
1135653,-6.6807501299,-65.19986276,2
1135724,-6.9256902112,-65.202884427,2
1135726,-6.8037007371,-64.835862753,2
1135731,-6.9266513444,-64.471862745,2
1135732,-7.1715914257,-64.474884412,2
1135733,-7.0496019516,-64.107862738,2
1135734,-6.5597217889,-64.101819404,2
1135735,-6.681711263,-64.468841078,2
1135746,-7.4160536583,-64.476163623,2
1135753,-7.6590769091,-65.206722059,2
1135759,-7.1701524439,-65.204163638,2
1135760,-7.0472018366,-65.568163646,2
1135762,-7.2931030511,-64.84016363,2
1135764,-7.5361263019,-65.570722067,2
1135765,-7.4146146765,-65.205442848,2
1135805,-27.347095966,-18.956255837,0
1135806,-27.094301399,-19.133260901,0
1135809,-27.094301399,-19.47927992,0
1135810,-27.347095966,-19.648293874,0
1135811,-26.841506831,-19.310265965,0
1135846,-26.521261054,-34.148563001,26
1135848,-26.796539358,-33.975659902,26
1135850,-27.071817662,-34.44943308,26
1135851,-27.347095966,-34.276529981,26
1135853,-27.071817662,-34.126094941,26
1135854,-27.071817662,-33.802756803,26
1135856,-27.347095966,-33.629853703,26
1135913,-19.966218551,-3.0271485049,9
1135914,-19.68656965,-3.3316701467,9
1135915,-19.555001284,-2.9961983468,9
1135918,-19.818138016,-3.6671419466,9
1135919,-20.229355283,-3.6980921046,9
1135923,-18.995703482,-3.6052416304,9
1135924,-19.406920749,-3.6361917885,9
1135946,-22.985941256,-63.665921494,2
1135949,-23.069418867,-63.03034671,16
1135994,-22.720124883,-63.353397678,21
1135995,-22.894771875,-63.191872194,21
1135996,-22.853033069,-63.509659586,2
1136304,-16.112277185,-36.290892099,8
1136311,-15.873316968,-36.529446907,8
1136872,-7.0683705929,-62.595632809,19
1136882,-7.5570473089,-62.619215629,19
1136979,-8.5285658358,-62.713181135,19
1136989,-8.0437790565,-62.658398404,19
1137457,-14.418008698,-19.555021996,9
1137458,-14.162796367,-19.737454177,9
1137459,-14.080013484,-19.483989752,9
1137463,-14.24557925,-19.990918602,9
1137464,-14.583574464,-20.061950847,9
1137469,-13.569588822,-19.848854113,9
1137470,-13.907584036,-19.919886358,9
1137777,-4.3325932283,-18.907930697,16
1137784,-5.2043219449,-19.431615636,16
1137829,-6.2028937683,-17.274999411,16
1137830,-6.1434195678,-17.807598127,16
1137832,-6.6107402953,-17.587972173,16
1137841,-7.0185868223,-17.900944935,16
1137842,-6.9591126218,-18.433543652,16
1137844,-7.4264333493,-18.213917698,16
1137845,-7.1375352234,-16.835747503,16
1137848,-7.5453817504,-17.148720265,16
1137849,-7.0780610229,-17.368346219,16
1138163,-11.694195081,-37.763973069,8
1138171,-11.25373508,-38.535156246,8
1138233,-11.940513166,-38.097792424,8
1138238,-11.720283165,-38.483384012,8
1138239,-11.500053165,-38.8689756,8
