node,X,Y,Z,classe
1896052,-25.596312542,8.6216415127,-47.902100398,9
1896053,-26.203837925,8.9447775986,-48.235769996,9
1896055,-25.900075233,8.7832095557,-48.068935197,9
1896066,-23.176310368,7.3913730209,-45.402520635,9
1896067,-23.274721781,7.4394345052,-45.093615326,9
1896068,-23.013265169,7.313410057,-45.255338077,9
1896072,-24.708344899,8.1561087168,-50.139218505,9
1896073,-24.998253074,8.3033379199,-50.270637231,9
1896075,-24.418436725,8.0088795137,-50.007799779,9
1896077,-25.003027851,8.3058192248,-49.611969095,9
1896078,-24.710732288,8.1573493692,-49.809884437,9
1896160,-21.003128135,6.3854938058,-48.809750012,9
1896165,-21.219401017,6.4814875222,-48.64056825,9
1896183,-20.763337904,6.2802341982,-48.900767904,0
1896185,-20.829432357,6.3088215288,-48.984268749,0
1896186,-20.697778567,6.2515587793,-48.990695759,0
1896189,-20.632219231,6.2228833605,-49.080623615,0
1896190,-20.698313684,6.2514706911,-49.16412446,0
1896192,-20.500030323,6.1657086993,-48.913621925,0
1896193,-20.566124777,6.1942960299,-48.99712277,0
1896195,-21.795219299,6.7410290346,-48.303543696,9
1896197,-21.924649098,6.8009488405,-48.192727513,9
1896198,-21.947918899,6.8115865185,-48.356198538,9
1896201,-21.841758902,6.7623043906,-48.630485745,4
1896202,-21.994458503,6.8328618745,-48.683140586,9
1896204,-21.971188701,6.8222241965,-48.519669562,9
1896205,-22.1006185,6.8821440023,-48.408853379,9
1896208,-22.230048299,6.9420638082,-48.298037197,9
1896209,-22.2533181,6.9527014862,-48.461508221,9
1896245,-20.340932882,6.0969108424,-51.021140606,6
1896246,-20.341633686,6.0972106551,-51.168582817,5
1896249,-20.438911844,6.1391742558,-51.209427503,5
1896250,-20.535489197,6.1808380439,-51.102829978,3
1896251,-20.342334491,6.0975104678,-51.316025028,5
1896253,-18.007508866,5.1439336082,-49.337915047,0
1896254,-17.893284029,5.099857209,-49.255369573,0
1896255,-17.986925166,5.1359226692,-49.182024073,0
1896267,-19.13948389,5.5936959078,-49.574389704,4
1896268,-19.00679408,5.5402263408,-49.734983933,4
1896270,-18.87410427,5.4867567738,-49.895578162,9
1896271,-19.007026236,5.540321,-49.965692361,4
1896273,-19.139948202,5.5938852262,-50.03580656,4
1896283,10.932120047,1.8909501665,-16.746402976,0
1896285,10.817373839,1.8660321047,-16.815190093,0
1896291,10.797662655,1.8616425932,-16.949192281,0
1896292,10.892697678,1.8821711436,-17.014407351,0
1896294,10.77795147,1.8572530817,-17.083194469,0
1896295,10.587881423,1.816195981,-16.952764328,0
1896296,10.702627631,1.8411140428,-16.88397721,0
1896352,-16.932406056,4.7377572036,-50.857897673,0
1896353,-16.949822941,4.7442261499,-50.998320875,9
1896354,-16.789703782,4.6855537809,-50.936095736,9
1896356,10.782124983,1.8581629646,-20.896903968,9
1896358,10.802644712,1.8627357525,-20.764072464,9
1896361,10.59289125,1.8172612913,-20.765363035,9
1896363,10.708027846,1.8422849158,-20.698301998,9
1896364,10.823164441,1.8673085403,-20.631240961,9
1896429,-22.540088835,7.0873580551,-54.562464382,0
1896432,-22.564655792,7.0987035743,-54.713912765,0
1896433,-22.389818375,7.0169549155,-54.628570917,0
1896436,-22.239547915,6.946551776,-54.694677451,0
1896438,-22.264114872,6.9578972952,-54.846125833,0
1896439,-22.089277455,6.8761486364,-54.760783985,0
1896442,-22.190414001,6.9238607375,-54.391780687,0
1896443,-22.040143541,6.8534575979,-54.457887221,0
1896445,-22.214980958,6.9352062567,-54.543229069,0
1896535,11.712562155,2.0757652899,-29.734155238,9
1896536,11.813201223,2.1005843717,-29.620313636,9
1896537,11.622573959,2.0525462098,-29.588291262,9
1896540,12.194455752,2.1966606955,-29.684358385,9
1896541,12.003828487,2.1486225336,-29.652336011,9
1896542,12.093816684,2.1718416137,-29.798199986,9
1896548,11.823852094,2.1021843734,-29.360608059,9
1896549,11.913840291,2.1254034535,-29.506472035,9
1896550,12.014479359,2.1502225353,-29.392630434,9
1896561,26.400782923,9.2955272851,-28.693200226,9
1896562,26.817000744,9.6169917795,-28.39892956,9
1896582,11.436610146,2.0079063922,-33.052362367,9
1896584,11.436399563,2.0078584312,-32.941222767,9
1896585,11.319738299,1.9804826813,-33.003943367,9
1896588,11.202866451,1.9530589704,-32.955524367,9
1896589,11.202655867,1.9530110094,-32.844384768,9
1896591,11.203287618,1.9531548925,-33.177803566,9
1896592,11.203077034,1.9531069315,-33.066663967,9
1896596,11.535606362,2.03113627,-34.077278061,9
1896597,11.380133736,1.9948540649,-34.039257757,9
1896600,11.328909026,1.9825848868,-33.887021033,9
1896602,11.433156943,2.0065979138,-33.772804613,9
1896603,11.277684317,1.9703157088,-33.734784309,9
1896604,11.069188484,1.9222896548,-33.963217149,9
1896606,11.22466111,1.9585718599,-34.001237453,9
1896622,-18.796261541,5.4552613356,-56.779050158,0
1896624,-18.966023879,5.5240738006,-56.678539164,3
1896625,-19.135786216,5.5928862655,-56.578028171,5
1896627,-19.05518373,5.5598390927,-56.965609535,9
1896628,-19.095484973,5.5763626791,-56.771818853,0
1896657,11.084837069,1.925371698,-36.950233244,9
1896659,11.201598302,1.9527619005,-36.897953058,9
1896662,11.202618764,1.9529943033,-36.786172518,9
1896663,11.086877993,1.9258365036,-36.726672165,9
1896664,11.318359535,1.980152103,-36.845672871,9
1896688,-21.053309111,6.4076655461,-59.477667412,5
1896689,-20.952119455,6.3630678526,-59.363252505,1
1896691,-21.061676249,6.4113873751,-59.311747614,5
1896708,10.902103948,1.8842549203,-41.367237859,4
1896711,10.791224633,1.8601643148,-41.323718864,4
1896712,10.806496923,1.8635675352,-41.435349781,4
1896715,10.710889897,1.8428801501,-41.503461704,9
1896717,10.600010582,1.8187895446,-41.459942709,9
1896718,10.615282872,1.822192765,-41.571573627,9
1896720,10.932648528,1.8910613612,-41.590499693,4
1896721,10.837041503,1.8703739761,-41.658611616,4
1896723,10.821769213,1.8669707557,-41.546980698,4
1896726,11.258406351,1.9660184246,-41.249880604,4
1896727,11.14982041,1.9410327368,-41.3634203,4
1896730,11.025962179,1.9126438286,-41.365329079,4
1896731,11.010689889,1.9092406081,-41.253698162,4
1896732,11.041234469,1.916047049,-41.476959997,4
1896777,-21.977614376,6.8252369134,-63.195555099,5
1896780,-21.94448926,6.8100919848,-63.4849221,3
1896782,-21.961051818,6.8176644491,-63.340238599,5
1896783,-22.117078633,6.8898282308,-63.29815165,5
1896785,-22.25654289,6.9544195483,-63.400748202,5
1896804,-24.272398921,7.9339626412,-62.101079813,5
1896810,-24.841570846,8.2246317781,-62.427026106,3
1897132,-23.620431774,7.6103041528,-7.1771237311,0
1897133,-23.575933958,7.5888004402,-7.5297791193,0
1897135,-23.930887363,7.7659370804,-7.7366360941,0
1897136,-24.330338584,7.9645774333,-7.5908376805,0
1897143,-23.531436142,7.5672967275,-7.8824345076,0
1897146,22.659571693,6.7210984609,-57.200446529,0
1897147,22.310629883,6.510114172,-57.260929208,0
1897148,22.622739733,6.697958765,-57.488316174,0
1897150,21.721994549,6.1584459337,-49.059088606,9
1897152,22.090258705,6.3784461336,-49.151732077,9
1897155,22.394092213,6.558481292,-48.925271401,9
1897156,22.329661565,6.5185162506,-48.606167254,9
1897157,22.458522861,6.5984463334,-49.244375548,9
1897180,10.790920752,1.8604565299,-51.243066245,9
1897181,10.720440301,1.8444885993,-51.126898882,4
1897183,10.851954497,1.8738151399,-51.111042638,4
1897191,10.912988241,1.8871737499,-50.979019031,4
1897192,10.842507791,1.8712058193,-50.862851668,4
1897193,10.974021986,1.9005323599,-50.846995424,4
1897194,11.053949143,1.9191096111,-51.211353758,4
1897197,11.114982888,1.9324682211,-51.079330151,4
1897198,10.983468692,1.9031416805,-51.095186395,4
1897267,9.6703664104,1.6322650048,-54.700269498,9
1897268,9.7766564874,1.6526021335,-54.65887481,9
1897270,9.757180271,1.6489715275,-54.792438281,0
1897278,9.8439941317,1.6656780503,-54.884607064,0
1897279,9.9502842086,1.686015179,-54.843212376,3
1897281,9.9308079923,1.682384573,-54.976775847,5
1897282,9.6314139778,1.6250037929,-54.967396439,0
1897285,9.7182278384,1.6417103156,-55.059565222,5
1897286,9.7377040547,1.6453409216,-54.926001751,0
1897308,10.111933195,1.717815477,-54.840175709,3
1897309,10.025119334,1.7011089543,-54.748006926,0
1897312,10.09995446,1.7162027296,-54.652801475,0
1897313,10.261603446,1.7480030276,-54.649764807,0
1897315,9.9383054736,1.6844024315,-54.655838143,9
1897317,-24.731302439,8.1653577924,-6.7731722324,0
1897318,-24.361012217,7.9803399125,-6.907822732,0
1897320,-24.345675401,7.9724586729,-7.2493302062,0
1897321,-24.700628806,8.1495953132,-7.456187181,0
1897324,-23.990721995,7.7953220327,-7.0424732315,0
1897334,10.162666417,1.7283047394,-56.811142472,5
1897337,10.132957329,1.7220892312,-56.941365123,5
1897338,10.247959478,1.7455848516,-56.926577555,5
1897341,10.333252539,1.7628649638,-57.042012638,3
1897343,10.303543451,1.7566494556,-57.172235289,0
1897344,10.418545599,1.780145076,-57.157447721,0
1897346,10.392670714,1.7752959801,-56.781567337,5
1897347,10.477963775,1.7925760924,-56.89700242,5
1897349,10.362961626,1.769080472,-56.911789987,5
1897402,10.129257696,1.7222277438,-57.140530135,0
1897403,10.043964635,1.7049476316,-57.025095052,0
1897404,9.9549719408,1.6878060319,-57.108824981,0
1897561,11.086878204,1.925836551,-59.586622561,4
1897563,11.208412694,1.9543954176,-59.639226834,4
1897570,11.329947184,1.9829542843,-59.691831107,4
1897571,11.084853376,1.9253754106,-59.810152043,4
1897574,11.20740028,1.9541648475,-59.750991575,4
1897593,10.78871097,1.8596065518,-59.003330305,9
1897595,10.810382404,1.8644417205,-58.871203197,3
1897596,10.832053838,1.8692768891,-58.739076088,3
1897598,10.853725272,1.8741120578,-58.60694898,3
1897600,10.599170182,1.818603094,-58.869072707,3
1897601,10.620841617,1.8234382627,-58.736945598,3
1897603,10.71561201,1.8439399916,-58.804074397,3
1897636,-20.949958247,6.3619998333,-64.534667134,8
1897637,-20.923320518,6.3502316794,-64.427635848,6
1897642,-20.896682788,6.3384635254,-64.320604561,6
1897643,-20.870045058,6.3266953715,-64.213573274,6
1897644,-20.742668768,6.2710151116,-64.507025013,6
1897647,-20.716031039,6.2592469576,-64.399993727,1
1897648,-20.819675778,6.3047393185,-64.413814787,6
1897731,-26.215471788,8.9511211031,-44.248434599,9
1897736,-26.187069464,8.9356540851,-43.581998591,9
1898050,7.3731487269,1.2791798115,-64.734144917,5
1898053,7.0862136138,1.2446008425,-64.721393168,5
1898054,7.2092264617,1.2583520923,-65.020200472,1
1898159,-26.48062638,9.0990056003,-43.758658126,9
1898162,-26.494827542,9.1067391093,-44.09187613,9
1898163,-26.509028704,9.1144726183,-44.425094134,9
1898164,-27.067740212,9.4257086309,-44.111977197,9
1898165,-26.774183296,9.2623571156,-43.935317662,9
1898268,-19.307654427,5.6625808063,-8.7115601504,0
1898278,-19.212895908,5.6237387184,-8.9613572753,0
1898322,-19.085775149,5.5719951718,-8.9991352009,0
1898323,-19.133154409,5.5914162157,-8.8742366385,0
1898326,-19.053412909,5.559093713,-8.7871160017,0
1898327,-18.92629215,5.5073501663,-8.8248939273,0
1898328,-19.180533668,5.6108372596,-8.749338076,0
1898606,-17.126303303,4.8095015608,-61.786401643,0
1898608,-17.270766175,4.8635847458,-61.728473773,0
1898610,-17.136075005,4.8131136846,-61.581280342,3
1898651,-21.589476515,6.6474501371,-15.795390279,0
1898653,-21.711640747,6.7033328938,-15.834314257,0
1898656,-21.711598759,6.703313818,-15.948203221,0
1898657,-21.589392539,6.6474119855,-16.023168209,0
1898658,-21.833804979,6.7592156505,-15.873238234,0
1898679,-21.767486071,6.7287383212,-15.615091611,0
1898680,-21.823289407,6.7541246727,-15.50975793,0
1898681,-21.889650303,6.7846210779,-15.654015588,0
1898959,-27.057958474,9.4203799809,-11.752481475,0
1898961,-26.770060604,9.2601081688,-11.916562315,0
1898963,-26.479683489,9.0984866684,-11.413144707,0
1898964,-26.191785619,8.9382148564,-11.577225546,0
1898966,-26.480923111,9.0991615126,-11.74689393,0
1898967,-26.482162734,9.0998363568,-12.080643154,0
1898969,-26.194264864,8.9395645448,-12.244723993,0
1899039,-25.530543653,8.5871405491,-26.500458723,0
1899041,-25.859987157,8.7620398419,-26.350492357,0
1899043,-25.845936485,8.754395945,-26.692159731,0
1899080,-27.347095966,9.5813266371,-31.671641406,0
1899086,-27.347095966,9.5813266371,-31.032898283,0
1899314,-19.20261635,5.6194927616,-21.32235388,0
1899315,-19.312959288,5.6649960444,-21.294947278,0
1899320,-19.423302226,5.7104993272,-21.267540676,0
1899321,-19.533645164,5.7560026099,-21.240134074,0
1899322,-19.255213959,5.6410227826,-21.086005605,0
1899325,-19.365556897,5.6865260653,-21.058599003,0
1899326,-19.339258092,5.6757610549,-21.17677314,0
1899347,-18.703669236,5.4179858248,-22.100786554,0
1899350,-18.728248952,5.427866707,-21.966308396,0
1899351,-18.752828668,5.4377475891,-21.831830238,0
1899352,-18.520478151,5.3451045337,-21.904886332,0
1899353,-18.612073694,5.3815451793,-22.002836443,0
1899414,-16.558262012,4.6005353462,-59.441235426,5
1899422,-16.650984182,4.6341836369,-59.182789564,5
1899449,-21.818821729,6.7522284388,-22.603515685,0
1899450,-21.624691183,6.664020735,-22.361948373,0
1899451,-21.721756456,6.7081245869,-22.482732029,0
1899454,-21.868828932,6.7752288298,-22.455877226,0
1899455,-21.918836136,6.7982292209,-22.308238766,0
1899468,-21.371540878,6.5495276969,-22.451193765,0
1899476,-21.15938522,6.4547501066,-22.575974944,0
1899576,-17.772483349,5.0534058586,-23.561038246,0
1899579,-17.802532729,5.0648750455,-23.422329429,0
1899580,-17.898651059,5.1019897762,-23.503719231,0
1899595,-18.73680609,5.4313355268,-25.649182481,0
1899597,-18.695446375,5.4147450007,-25.808288028,0
1899599,-18.502052177,5.3378064736,-25.717275321,0
1899600,-18.578069419,5.3679804741,-25.842334448,0
1899601,-18.65408666,5.3981544747,-25.967393575,0
1900085,-21.934144341,6.8049670824,-31.065784624,9
1900086,-21.72199701,6.7079516848,-31.202482082,9
1900088,-21.828070675,6.7564593836,-31.134133353,9
1900089,-21.935597948,6.8056377499,-31.206292186,9
1900091,-21.937051555,6.8063084174,-31.346799747,9
1900110,-21.587878888,6.6467465958,-31.249222767,0
1900112,-21.69540616,6.695924962,-31.3213816,9
1900113,-21.802933433,6.7451033283,-31.393540432,9
1900115,-21.910460705,6.7942816946,-31.465699265,9
1900117,-21.534697189,6.6226931502,-31.487021802,0
1900118,-21.642224462,6.6718715164,-31.559180635,9
1900120,-21.668815311,6.6838982392,-31.440281117,9
1900188,-19.194322836,5.6161065972,-32.773946679,0
1900189,-19.341941164,5.67715128,-32.712134479,0
1900190,-19.312805992,5.665228063,-32.830359318,9
1900194,-19.371076336,5.689074497,-32.593909641,9
1900195,-19.25259318,5.6399530313,-32.537497003,0
1900200,-19.608042649,5.7873174285,-32.706734917,9
1900201,-19.489559492,5.7381959628,-32.650322279,9
1900316,-21.814636247,6.7500452483,-35.525188723,9
1900328,-21.664337256,6.6815612137,-35.300249269,9
1900338,-21.766295283,6.7282439386,-35.62596955,9
1900339,-21.691145788,6.6940019213,-35.513499823,9
1900344,-21.615996292,6.659759904,-35.401030096,9
1900345,-21.540846797,6.6255178867,-35.288560369,0
1900346,-21.519314365,6.6161572846,-35.60259175,9
1900349,-21.444164869,6.5819152673,-35.490122023,0
1900350,-21.567655329,6.6379585943,-35.501810923,9
1900693,-22.136367043,6.8982301358,-42.557672451,0
1900698,-22.34397264,6.9948020383,-42.376452986,0
1900717,-22.528513542,7.0812167122,-42.436817713,0
1900719,-22.689989748,7.1574741575,-42.738766634,9
1900804,-22.505448846,7.0710594836,-42.678401906,0
1900805,-22.424710743,7.032930761,-42.527427446,0
1900806,-22.320907945,6.9846448097,-42.618037178,0
1900832,-22.067817224,6.8671218725,-41.905947065,0
1900834,-22.090395129,6.8774931339,-41.75340215,9
1900835,-22.112973034,6.8878643953,-41.600857236,9
1900837,-22.423747082,7.0327300579,-41.795188939,0
1900838,-22.268360058,6.9602972266,-41.698023088,9
1900841,-17.958362518,5.1250192448,-27.353945502,0
1900842,-17.846210077,5.0818478055,-27.264345125,0
1900845,-17.719487651,5.0331330528,-27.331550291,0
1900846,-17.704917666,5.0275897395,-27.488355835,0
1900847,-17.734057635,5.0386763662,-27.174744747,0
1901346,25.823010174,8.8627434742,-51.901895214,0
1901347,25.39487574,8.5451948964,-51.648135383,9
1901348,25.608942957,8.7039691853,-51.775015299,0
1901351,25.574482969,8.6791006301,-52.032722798,0
1901352,25.325955765,8.4954577859,-52.163550381,0
1901400,-17.482592168,4.9431707404,-43.300924988,0
1901412,-17.196540924,4.8356857706,-43.145127639,0
1901441,-17.20781023,4.8398681434,-43.291511735,9
1901442,-17.219079536,4.8440505162,-43.437895831,9
1901443,-17.350835852,4.8936106283,-43.36941041,9
1901491,26.831907388,9.6282687303,-52.558789725,0
1901496,26.445502857,9.3293581375,-52.825937906,0
1901508,26.462154858,9.3419870206,-52.295155681,0
1901509,26.453828857,9.335672579,-52.560546794,0
1901510,26.647031123,9.4851278755,-52.426972703,0
1901515,-20.315385658,6.085695314,-45.254461179,0
1901517,-20.390311477,6.1180853007,-45.330910198,0
1901518,-20.465237296,6.1504752873,-45.407359218,0
1901520,-20.540163114,6.1828652739,-45.483808238,0
1901523,-20.269581264,6.0660591109,-45.488295168,0
1901524,-20.344507082,6.0984490976,-45.564744188,9
1901526,-20.36740928,6.1082671991,-45.447827193,0
1901623,-16.729764589,4.6632812451,-28.795074769,9
1901624,-16.845001472,4.7056522744,-28.864424235,9
1901626,-16.960238354,4.7480233036,-28.933773702,9
1901628,-16.661473802,4.6385278079,-29.060510655,9
1901630,-16.695619195,4.6509045265,-28.927792712,9
1901671,-19.405349995,5.7029894956,-48.327950949,0
1901674,-19.346308575,5.6787594812,-48.208250077,0
1901675,-19.46463067,5.7275716558,-48.171787439,0
1901711,-15.446719227,4.2090556803,-10.189965723,0
1901713,-15.668902438,4.2856481561,-10.574842051,0
1901846,-19.934817551,5.9237036012,-29.685060971,0
1901847,-19.795365973,5.8655137365,-29.831142239,0
1901852,-19.655914395,5.8073238719,-29.977223508,0
1901853,-19.516462817,5.7491340073,-30.123304776,0
1901854,-19.912731772,5.9143845721,-30.032435049,0
1901857,-19.773280193,5.8561947075,-30.178516318,0
1901858,-19.784323083,5.860854222,-30.004829278,0
1902007,-21.344193069,6.5372777932,-55.642879291,0
1902008,-21.377113821,6.5521409863,-55.495103509,0
1902010,-21.268573406,6.5037125695,-55.403514541,0
1902011,-21.127112237,6.4404209596,-55.459701356,5
1902014,-21.410034574,6.5670041795,-55.347327727,0
1902330,-20.096760025,5.9927369819,-59.109009072,0
1902332,-19.940614632,5.9268896714,-59.170207513,4
1902334,-19.845248229,5.8863946712,-58.884113612,3
1902335,-19.814858734,5.873718516,-59.057759784,4
1902336,-19.784469238,5.8610423609,-59.231405955,4
1902477,-19.722297537,5.8367550358,-0.94948863384,0
1902478,-19.584725781,5.7796405661,-1.2596134138,0
1902481,-19.859869294,5.8938695054,-0.6393638539,0
1902485,-20.203696245,6.0404923198,-1.2978420018,0
1902486,-20.031782769,5.9671809126,-0.96860292788,0
1902501,-20.038274655,5.9676061078,-61.100986656,1
1902503,-19.940990089,5.9263282828,-61.073124359,1
1902504,-20.010587111,5.955928394,-60.987769386,3
1902507,-19.982899567,5.9442506802,-60.874552115,1
1902508,-19.885615002,5.9029728552,-60.846689818,1
1902510,-20.177468698,6.0268063302,-60.93027671,3
1902511,-20.080184133,5.9855285052,-60.902414413,5
1902659,-21.312102519,6.522782328,-62.54630275,5
1902660,-21.310469539,6.5220490801,-62.325210923,1
1902662,-21.311286029,6.522415704,-62.435756837,5
1902663,-21.225586561,6.4841958156,-62.50049153,0
1902665,-21.139070604,6.4456093032,-62.45468031,1
1902706,-20.177319602,6.0267424193,-62.327417276,2
1902709,-20.044827625,5.9706968031,-62.363381369,8
1902713,-20.038238827,5.9675901638,-62.156824081,8
1902714,-19.90574685,5.9115445477,-62.192788174,8
1902716,-19.975287237,5.9411206754,-62.278084771,8
1902717,-19.912335647,5.914651187,-62.399345462,6
1902720,-19.77984367,5.8586055708,-62.435309555,8
1902727,-20.700667852,6.2526597049,-29.418981502,9
1902728,-20.655876925,6.2332782312,-29.55850705,9
1902729,-20.555362609,6.1892443192,-29.440726172,9
1902733,-20.756391241,6.2773121432,-29.676287928,9
1902734,-20.901696484,6.3407275288,-29.654543258,9
1902739,-20.465780754,6.1504813718,-29.719777269,9
1902740,-20.611085998,6.2138967575,-29.698032598,9
1902763,-21.804156811,6.7452414723,-61.103040643,5
1902771,-21.661063572,6.6800594982,-61.302009816,0
1902802,-21.687785781,6.6923314926,-61.462683641,0
1902804,-21.7593324,6.7249224797,-61.363199054,5
1902807,-21.857601228,6.7697854612,-61.424388292,5
1902808,-21.884323437,6.7820574556,-61.585062117,5
1902809,-21.830879019,6.7575134667,-61.263714467,5
1902812,-22.091140763,6.8776061296,-61.416474496,5
1902814,-22.361682175,7.0035215034,-61.278268427,5
1902816,-22.226411469,6.9405638165,-61.347371461,5
1902817,-22.064418554,6.8653341351,-61.255800671,5
1902819,-22.037696345,6.8530621407,-61.095126846,5
1903360,-22.776969605,7.2000882496,-21.10786576,0
1903362,-22.625973201,7.1278012653,-21.575173771,0
1903363,-22.701471403,7.1639447574,-21.341519766,0
1903370,-22.534142764,7.085407273,-21.152622991,0
1903371,-22.291315924,6.9707262964,-21.197380222,0
1903824,26.383410022,9.2824139104,-8.7171473184,0
1903829,26.811209777,9.6126206546,-9.0534100089,0
1904026,26.179493659,9.1248496835,-8.8226480833,0
1904027,26.393393536,9.2899530556,-8.9907794286,0
1904029,26.413360565,9.3050313461,-9.5380436489,0
1904030,26.403377051,9.2974922009,-9.2644115387,0
1904031,26.199460687,9.139927974,-9.3699123036,0
1904036,26.607293414,9.4550564277,-9.1589107738,0
1904037,26.821193291,9.6201597998,-9.3270421191,0
1904185,25.942486212,8.9510081038,-9.2070230719,0
1904188,25.685511737,8.7620882336,-9.0441338401,0
1904189,25.932502698,8.9434689585,-8.9333909617,0
1904248,23.121468738,7.008556652,-23.20287536,9
1904253,23.72121501,7.3957150328,-22.779951585,9
1904291,-22.998986737,7.3048229072,-15.941696527,0
1904292,-22.898376795,7.2571076047,-16.082490263,0
1904295,-22.982850911,7.2977768635,-16.275639268,0
1904296,-23.167934968,7.3861614246,-16.327994538,0
1904298,-22.797766854,7.2093923023,-16.223283998,0
1904418,24.380565581,7.8376533268,-22.922191441,9
1904419,24.424869238,7.8674338018,-23.177244427,9
1904420,24.695739359,8.0562319556,-23.020840199,9
1904715,22.657277813,6.7192541793,-45.760329675,9
1904722,23.308439192,7.1286597818,-45.345857226,9
1904789,22.573103096,6.6685918269,-44.736441252,9
1904791,22.601161335,6.6854792777,-45.077737393,9
1904792,22.629219574,6.7023667285,-45.419033534,9
1904794,23.280380953,7.1117723309,-45.004561085,9
1904795,22.954800263,6.9070695297,-45.211797309,9
1904834,23.411130631,7.1960613121,-46.270183664,9
1904836,23.376900151,7.1735941353,-45.962074852,9
1904841,23.017088982,6.9464241573,-45.861202263,9
1904842,22.691508292,6.7417213561,-46.068438488,9
1904844,23.342669672,7.1511269585,-45.653966039,9
1905185,-20.540073696,6.1830922289,-10.883022384,0
1905186,-20.682525446,6.2449734844,-10.858808862,0
1905187,-20.620606879,6.2178914597,-10.965003098,0
1905366,-16.551750051,4.5982451019,-65.95941713,5
1905378,-16.689189001,4.6481588337,-65.543387567,3
1905446,12.218026917,2.2038938487,-61.21492149,3
1905447,11.91298986,2.1260513321,-60.931311264,3
1905449,12.065508389,2.1649725904,-61.073116377,3
1905450,12.273657411,2.2187878128,-61.039536633,3
1905452,12.329287905,2.2336817769,-60.864151776,3
1905499,-19.668714476,5.8120173021,-63.044729015,9
1905509,-19.700832879,5.8254298223,-62.719289836,3
1905625,23.172025367,7.0381553801,-66.804457221,7
1905629,22.739306041,6.7665535161,-66.804550477,7
1905662,-22.916351599,7.2663958518,-61.014686107,5
1905665,-22.733612716,7.1789781603,-60.92189481,5
1905666,-22.724546469,7.174708399,-61.102140045,5
1905705,-21.403397625,6.5641607412,-59.688041937,9
1905706,-21.625218966,6.6636824676,-59.48784385,0
1905707,-21.514308295,6.6139216044,-59.587942894,0
1905710,-21.549752949,6.6300192085,-59.7181808,9
1905711,-21.696108273,6.6958776759,-59.748319663,9
1905877,23.281435461,7.1059351226,-67.065807945,7
1905879,23.065075798,6.9701341905,-67.065854573,7
1905884,22.958126229,6.9021130009,-67.327251925,8
1905885,23.067536323,6.9698927433,-67.588602648,2
1905886,22.851176659,6.8340918113,-67.588649277,2
1905887,22.632356471,6.6985323265,-67.065947829,7
1905888,22.848716135,6.8343332585,-67.065901201,7
1906503,17.861525905,4.1897442033,-45.648709508,4
1906504,17.478243726,4.0125064643,-45.309418817,4
1906506,17.919037327,4.2145916348,-45.047987049,4
1906510,17.976548749,4.2394390663,-44.447264589,4
1906511,17.593266569,4.0622013272,-44.107973898,4
1906512,18.743113108,4.5939145444,-45.125845971,9
1906514,18.359830929,4.4166768053,-44.78655528,9
1906615,-18.191251908,5.2151438561,-53.494992497,5
1906616,-18.065295119,5.166420702,-53.57692871,5
1906617,-18.093512057,5.1774333842,-53.423888101,5
1906621,-18.03707818,5.1554080197,-53.729969318,5
1906622,-18.134818032,5.1931184916,-53.801073715,5
1906627,-17.841598478,5.0799870759,-53.587760526,5
1906628,-17.939338329,5.1176975478,-53.658864922,5
1906635,-19.540953519,5.758844012,-50.360796336,3
1906637,-19.442134425,5.7181983898,-50.295599438,5
1906640,-19.34331533,5.6775527677,-50.230402539,9
1906642,-19.244496235,5.6369071456,-50.165205641,4
1906644,-19.551947084,5.7634072883,-50.027783844,4
1906645,-19.45312799,5.7227616662,-49.962586945,4
1906647,-19.447631207,5.720480028,-50.129093192,4
1906669,-22.336660326,6.9916899791,-50.745621261,0
1906671,-22.378431769,7.011382068,-50.903739718,0
1906674,-22.044312704,6.8559752035,-50.862822224,0
1906675,-22.232257958,6.9435246802,-50.9623402,0
1906676,-22.420203211,7.0310741569,-51.061858175,9
1906758,-21.730655892,6.7120776466,-48.734461919,4
1906763,-21.461910269,6.5903488025,-48.615472218,4
1906792,-19.62412896,5.7936036108,-50.278696466,5
1906793,-19.629625742,5.795885249,-50.11219022,9
1906794,-19.7073044,5.8283632096,-50.196596596,0
1906838,-21.327113575,6.5295406632,-51.304166983,0
1906839,-21.416279585,6.5693061903,-51.23659809,0
1906841,-21.322650019,6.5275345439,-51.165989175,0
1906849,-21.318186464,6.5255284247,-51.027811367,0
1906850,-21.407352474,6.5652939518,-50.960242473,5
1906852,-21.313722908,6.5235223054,-50.889633558,5
1906853,-21.139854443,6.4459973704,-51.162949154,0
1906856,-21.135390888,6.4439912511,-51.024771345,5
1906857,-21.229020454,6.4857628975,-51.09538026,0
1906881,-21.442030724,6.5809551464,-49.664102565,0
1906883,-21.559812936,6.6343772764,-49.650315171,9
1906886,-21.608440772,6.656306496,-49.750435211,9
1906887,-21.539286395,6.6248135856,-49.864342644,9
1906888,-21.677595148,6.6877994064,-49.636527777,9
1906918,-19.781308092,5.8593169646,-46.304085991,9
1906920,-19.697857203,5.8244430883,-46.388774226,9
1906921,-19.614406314,5.7895692121,-46.473462461,0
1906923,-19.60760728,5.7867493554,-46.13445177,4
1906924,-19.611006797,5.7881592837,-46.303957116,4
1906983,-20.712087439,6.2577904412,-48.761578288,0
1906985,-20.660836974,6.2353466843,-48.622388672,0
1906987,-20.580433649,6.2005276918,-48.768005299,0
