node,X,Z,classe
597882,9.5463212262,-35.855733466,11
597885,9.5149997353,-35.981952605,38
597886,9.647221171,-35.921967312,11
597889,9.6089642081,-35.603295187,11
597890,9.7098641529,-35.669529034,22
597892,9.5776427172,-35.729514327,11
598093,-19.443840839,-67.052489553,5
598107,-18.985512298,-67.006014411,34
598167,8.8424145599,-35.958469219,38
598170,8.8679842945,-36.110452474,38
598171,8.9912794081,-36.052046423,38
598175,9.0890047872,-35.841657116,38
598176,9.2378696354,-35.935234319,38
598178,9.1145745218,-35.993640371,38
598179,9.1401442563,-36.145623626,38
598182,9.1657139908,-36.29760688,38
598183,9.2890091045,-36.239200829,38
598324,-13.64879071,-54.376255377,26
598331,-13.571056512,-53.600649371,26
598564,-13.652371705,-20.102318538,27
598571,-14.328362132,-20.244383027,27
599076,-18.654131988,-15.945895706,0
599078,-18.782190175,-15.931133357,0
599081,-18.781591086,-16.219961618,0
599082,-18.909649273,-16.205199269,0
599084,-18.845919724,-16.068166313,0
599085,-18.910248361,-15.916371008,0
599087,-19.038306548,-15.901608658,0
599121,-13.694917207,-47.099098522,8
599126,-13.700774109,-46.418425556,8
599611,4.399237573,-31.437574474,11
599612,4.0219349879,-31.324337773,11
599613,4.105931034,-31.737616812,11
599617,3.8539428959,-30.497779696,40
599618,3.9379389419,-30.911058734,11
599619,4.2312454809,-30.611016397,11
599627,3.351325864,-31.51114341,11
599628,3.6446324029,-31.211101072,11
599629,3.2673298179,-31.097864371,11
599748,-8.5286802422,-30.953000439,24
599762,-7.5342564559,-31.43251351,0
599786,-20.138616294,-40.924121857,22
599787,-20.079833375,-41.110384277,18
599790,-20.161677613,-41.23064117,18
599793,-20.30230477,-41.164635644,24
599794,-20.243521851,-41.350898063,18
599795,-19.962267537,-41.482909115,18
599797,-20.021050456,-41.296646696,18
599914,-12.202076583,-44.456544569,24
599915,-12.653652482,-44.538492253,8
599917,-12.415115852,-44.102897441,24
599924,-12.628155121,-43.749250314,24
599925,-13.07973102,-43.831197998,24
599927,-12.841194389,-43.395603186,24
599928,-11.725003322,-43.585354946,24
599930,-11.938042591,-43.231707819,24
599931,-12.176579222,-43.66730263,24
600117,-14.529525299,-22.844001608,0
600119,-14.21884248,-22.921750924,0
600120,-14.225675779,-22.627840861,0
600123,-13.921826259,-22.411680114,0
600126,-13.61114344,-22.48942943,0
600127,-13.617976739,-22.195519367,0
600130,-14.543191897,-22.256181483,0
600131,-14.239342378,-22.040020736,0
600133,-14.232509078,-22.333930798,0
600135,-11.906068403,-18.437446352,27
600138,-12.213293465,-18.218934417,27
600139,-12.210934277,-18.617816081,27
600143,-11.901350029,-19.235209682,27
600144,-12.206215902,-19.415579411,27
600146,-12.20857509,-19.016697746,27
600147,-12.515800151,-18.798185811,27
600150,-12.823025212,-18.579673875,27
600151,-12.820666025,-18.97855554,27
600504,-12.913908727,-19.614176885,27
600505,-13.267755139,-19.713475621,27
600507,-12.560062315,-19.514878148,27
600512,-13.174512437,-19.077854277,27
600513,-12.867287376,-19.296366212,27
600551,-4.9169224865,-25.109785814,9
600553,-4.6240177318,-25.667618653,9
600561,-4.1240033871,-25.60840846,9
600562,-3.9168937972,-24.991365428,9
600564,-3.6239890425,-25.549198266,49
600567,-4.0382082224,-26.78328433,9
600568,-4.3311129771,-26.225451492,9
600596,8.06838936,-32.746859716,38
600599,7.8716011854,-32.781739366,38
600600,7.9418645149,-32.912618346,38
600604,8.208916019,-33.008617677,38
600605,8.082391174,-33.174376307,38
600607,8.0121278445,-33.043497326,38
600608,7.8153396699,-33.078376976,38
600611,7.6185514953,-33.113256626,38
600612,7.6888148248,-33.244135606,38
600646,-18.229556326,-65.229571751,26
600647,-18.048364878,-65.064082144,8
600649,-18.063136038,-65.308519019,26
600657,-17.896715749,-65.387466288,26
600658,-17.715524301,-65.221976682,8
600660,-17.73029546,-65.466413557,26
600661,-18.259098646,-65.718445501,45
600663,-18.092678357,-65.797392769,45
600664,-18.077907197,-65.552955894,21
600670,-16.825551382,-61.119508521,25
600681,-16.454343071,-60.900594348,25
600713,-19.614702662,-65.780580394,1
600715,-19.707544842,-65.703528977,45
600718,-19.825457728,-65.7370006,19
600719,-19.850528433,-65.847523641,44
600720,-19.800387023,-65.62647756,19
601139,-8.2877026378,-48.707187558,43
601142,-8.2648375232,-48.135180094,43
601143,-8.7206217771,-48.333240806,43
601146,-9.1535409163,-47.959294054,43
601149,-9.1306758017,-47.38728659,43
601150,-9.5864600556,-47.585347302,8
601153,-9.1992711457,-49.103308984,8
601154,-9.6321902849,-48.729362232,8
601156,-9.176406031,-48.531301519,8
601479,-26.466425218,-43.083384839,11
601480,-26.759982134,-43.260044374,11
601484,-27.05353905,-43.43670391,40
601485,-27.347095966,-43.613363445,40
601486,-27.05353905,-42.752593343,40
601488,-27.347095966,-42.929252878,40
601489,-27.05353905,-43.094648626,40
601761,-13.847684419,-29.827732548,24
601762,-13.99112713,-29.614390925,24
601763,-14.158810393,-29.905356709,24
601767,-13.655760605,-29.032459357,24
601768,-13.823443868,-29.323425141,24
601769,-13.512317894,-29.245800979,24
601777,-14.445695815,-29.478673464,24
601778,-14.134569841,-29.401049302,24
601779,-14.278012552,-29.18770768,24
602341,-20.577985557,-33.137321391,22
602342,-20.49537203,-32.999674306,22
602343,-20.66974512,-32.975921314,22
602347,-20.14662585,-33.047180288,22
602348,-20.32099894,-33.023427297,22
602349,-20.229239377,-33.184827373,22
602359,-20.504518065,-32.700627145,14
602360,-20.412758502,-32.862027221,22
602361,-20.330144975,-32.724380136,14
603073,-15.580379837,-32.541873848,24
603089,-15.928067817,-32.391784261,24
603925,12.990108942,-25.185092382,40
603936,13.236088063,-24.748610059,40
604214,-21.58365158,-53.872630499,38
604215,-21.712103051,-53.931128743,40
604217,-21.681284791,-53.813430204,22
604226,-21.778918002,-53.754229909,18
604227,-21.907369473,-53.812728153,9
604229,-21.876551213,-53.695029613,18
604230,-21.522015059,-53.637233421,24
604233,-21.61964827,-53.578033125,24
604234,-21.650466531,-53.695731665,14
604267,-25.304552713,-50.430657369,40
604272,-25.921926769,-50.092029511,40
604483,-13.554505519,-11.251139301,9
604484,-13.390985992,-11.6363865,9
604487,-13.648641769,-11.999269256,9
604490,-14.069817072,-11.976904813,9
604491,-13.906297546,-12.362152012,9
604492,-13.063946939,-12.406880898,9
604494,-13.227466465,-12.021633699,9
604635,-9.5759674978,-10.771888378,6
604639,-8.7862450637,-10.623521747,6
605269,-19.783850753,-29.515032817,24
605272,-19.806408863,-29.6574552,18
605273,-19.644399175,-29.661114086,18
605277,-19.459831378,-29.52235059,18
605278,-19.3203798,-29.668431858,18
605280,-19.482389487,-29.664772972,18
605281,-19.504947597,-29.807195354,18
605284,-19.527505706,-29.949617737,18
605285,-19.365496019,-29.953276623,18
605723,-16.750386021,-43.369787327,22
605725,-17.08732322,-43.506381253,38
605727,-16.918854621,-43.43808429,22
605728,-16.907585315,-43.291700194,22
605730,-17.064784608,-43.213613061,22
605963,-18.537426521,-49.026375362,26
605964,-18.603884088,-48.853978875,26
605965,-18.654803268,-48.992330116,8
605969,-18.502045727,-48.577276392,46
605970,-18.552964907,-48.715627633,8
605971,-18.435588161,-48.749672879,26
605981,-18.7877184,-48.647537142,8
605982,-18.670341654,-48.681582388,8
605983,-18.73679922,-48.509185901,8
606408,-13.996545536,-66.483412948,31
606420,-13.797206635,-65.868026555,31
606544,-15.559733505,-60.159893827,25
606555,-15.322266124,-60.695656801,25
606562,-15.790666585,-57.467390861,26
606563,-15.511173734,-57.573464393,26
606565,-16.070159435,-57.361317329,26
606567,-16.117391657,-57.741724655,26
606568,-16.093775546,-57.551520992,26
606626,-14.298091807,-62.191610782,30
606627,-14.034809561,-62.113885542,30
606628,-14.185691512,-61.848249896,30
606632,-13.733045658,-62.645156834,30
606633,-13.883927609,-62.379521188,30
606634,-13.996327903,-62.722882074,30
606644,-13.659127021,-61.692799416,30
606645,-13.771527315,-62.036160302,30
606646,-13.50824507,-61.958435062,30
606932,-20.584469444,-9.5403733276,9
606947,-20.254366495,-9.6627013538,9
607298,9.1116822487,-34.451265117,38
607301,9.2343068281,-34.542290529,38
607302,9.2618635171,-34.371789304,38
607305,9.4120447855,-34.29231349,38
607306,9.5346693649,-34.383338902,38
607308,9.1667956267,-34.110262667,38
607309,9.2894202061,-34.201288078,38
607759,-21.774182708,-28.16862755,40
607761,-21.902292847,-28.265203683,40
607762,-21.78027167,-28.378859061,40
607766,-21.530140355,-28.395938307,40
607767,-21.536229317,-28.606169818,40
607769,-21.658250494,-28.492514439,40
607770,-21.786360633,-28.589090572,40
607773,-21.914470771,-28.685666704,40
607774,-21.792449595,-28.799322082,40
607826,-22.018944355,-27.164738501,40
607828,-21.899384174,-27.111134629,40
607831,-21.923797873,-26.853316606,0
607832,-21.804237692,-26.799712734,0
607834,-21.851810933,-26.955423681,40
607835,-21.779823992,-27.057530756,40
607837,-21.660263811,-27.003926884,40
608069,1.6407291715,-16.416117147,27
608070,1.5574775893,-17.48416683,27
608134,-21.070358566,-41.188990452,38
608137,-20.905099,-41.110098546,22
608138,-21.024458906,-41.041573948,14
608141,-20.978559245,-40.894157444,22
608143,-20.813299679,-40.815265538,22
608144,-20.932659584,-40.746740941,22
608147,-21.309078378,-41.051941257,14
608148,-21.263178717,-40.904524753,14
608150,-21.143818811,-40.973049351,14
608576,-17.199061117,-30.975656531,24
608580,-17.460275339,-31.228386683,18
608808,-22.135550939,-41.448312321,22
608815,-22.446324988,-41.642644025,22
608857,-26.447328621,-37.728673632,11
608872,-27.047173518,-37.420397499,40
609928,-26.561672395,-63.375071792,45
609932,-27.085288109,-63.747479613,44
610164,-20.786508024,-67.278805566,12
610175,-21.208620698,-67.251456962,42
610402,-17.809915892,-5.3331075605,27
610404,-17.71748123,-5.6071111076,27
610408,-17.164931465,-5.5573529935,27
610409,-17.072496803,-5.8313565406,27
610411,-17.394989017,-5.7192338241,27
610412,-17.625046568,-5.8811146547,27
610415,-17.532611906,-6.1551182018,27
610424,-18.748568226,-14.571910589,0
610434,-18.813377626,-14.317649977,0
611067,-15.699464072,-56.028961395,26
611068,-15.918600191,-55.920373625,26
611070,-16.082057133,-55.472300171,26
611071,-16.000328662,-55.696336898,26
611072,-15.862921014,-55.580887941,26
611077,-16.137736311,-55.811785854,49
611078,-16.35687243,-55.703198084,49
611872,-24.643696949,-11.644819178,27
611874,-24.368869458,-11.801647199,27
611879,-24.057434073,-11.603281757,27
611880,-24.020826178,-11.248088294,27
611882,-24.094041968,-11.95847522,27
612169,-25.844862023,-65.149149138,33
612170,-25.584912338,-65.310477043,33
612173,-26.364761395,-64.826493326,33
612174,-26.104811709,-64.987821232,33
612183,-26.108997448,-65.614701544,12
612184,-26.106904579,-65.301261388,12
612185,-26.368947134,-65.453373639,12
612247,-22.207974543,-59.099890069,14
612251,-22.185083682,-58.755142724,24
613131,-13.93270465,-51.536509105,26
613135,-14.313653233,-51.067818872,26
613755,20.677709394,-0.2726591378,27
613762,20.894418054,-0.81797741341,27
613799,-16.866333905,-13.081594282,9
613800,-16.976777772,-13.017818113,9
613804,-16.64544617,-13.209146621,27
613805,-16.755890037,-13.145370451,9
613815,-16.68023606,-12.865952869,9
613816,-16.718063048,-13.00566166,9
613817,-16.569792192,-12.929729038,9
614108,-14.741134567,-22.096049783,0
614112,-15.123353306,-22.36360651,0
614221,-19.252880787,-20.38607798,0
614224,-19.150153553,-20.318049497,24
614225,-19.245971453,-20.203500371,0
614229,-19.444516586,-20.156979729,0
614230,-19.437607252,-19.97440212,0
614232,-19.341789352,-20.088951246,0
614233,-19.239062119,-20.020922763,0
614236,-19.136334885,-19.95289428,0
614237,-19.232152784,-19.838345154,0
614517,-20.85590199,-32.499199412,22
614521,-20.566570355,-32.541719844,22
614631,-14.351985148,-38.255498593,24
614632,-14.744362716,-38.301421707,24
614634,-14.542008968,-38.010535845,24
614643,-14.732032788,-37.765573098,24
614644,-15.124410357,-37.811496212,24
614646,-14.922056609,-37.52061035,24
614647,-13.947277652,-37.673726869,24
614650,-14.137301472,-37.428764121,24
614651,-14.33965522,-37.719649983,24
614711,-18.282344715,-39.118102517,8
614712,-18.314353534,-39.001829648,8
614714,-18.205488993,-39.033530374,8
614722,-18.12863327,-38.948958231,8
614723,-18.160642089,-38.832685363,8
614724,-18.051777547,-38.864386088,8
614725,-18.064615632,-39.181503969,43
614728,-17.987759909,-39.096931826,8
614729,-18.096624451,-39.0652311,8
614915,-19.368973225,-41.069776114,18
614924,-19.246205265,-41.341541014,18
614961,-21.636909947,-48.115402089,14
614969,-21.366830848,-48.066060925,43
615032,-15.17360103,-46.50016589,8
615045,-15.158055906,-45.972899133,8
615115,-16.988018162,-49.80411664,26
615129,-17.020917639,-49.413907983,26
615136,-15.574985695,-42.823405924,24
615137,-15.768146477,-42.981666296,24
615139,-15.772139427,-42.731075049,24
615144,-15.969293159,-42.638744174,24
615145,-16.162453941,-42.797004546,24
615146,-15.582971596,-42.32222343,24
615148,-15.776132378,-42.480483802,24
615362,-20.163950621,-49.246599316,49
615363,-20.275034262,-49.292982805,18
615367,-19.941783338,-49.153832337,49
615368,-20.052866979,-49.200215827,49
615378,-20.337262443,-49.044360225,18
615379,-20.195064711,-49.122288026,49
615380,-20.226178801,-48.997976736,49
615459,-18.560884162,-52.844171868,26
615471,-18.249208194,-52.802814983,26
615606,-21.07645935,-59.013507533,25
615607,-21.187657202,-58.976385557,25
615609,-21.084516371,-58.895570164,8
615617,-21.092573391,-58.777632795,49
615618,-21.203771244,-58.740510819,10
615620,-21.100630412,-58.659695426,48
615621,-20.870177686,-58.851876747,8
615624,-20.878234707,-58.733939378,21
615625,-20.981375539,-58.814754771,9
615982,-11.162046464,-61.652251297,30
615985,-10.900953406,-62.357401305,5
616024,-22.481010337,-12.764845829,27
616035,-22.725321892,-12.538673993,27
616538,-27.094301399,-18.787241883,0
616552,-26.588712263,-19.14125201,0
617070,-27.347095966,-42.258321946,40
617085,-27.347095966,-41.600570648,40
617144,-25.808858753,-41.682874015,11
617145,-26.148414235,-41.545333414,11
617147,-25.801946536,-41.349363611,11
617156,-25.795034318,-41.015853207,11
617157,-26.1345898,-40.878312605,11
617159,-25.115923355,-41.290934409,11
617162,-25.455478836,-41.153393808,11
617624,-23.513886555,-46.927357115,22
617625,-23.386211452,-46.628357262,22
617626,-23.623969466,-46.755608061,22
617629,-23.148453437,-46.501106464,22
617630,-23.038370527,-46.672855518,40
617634,-23.368619259,-46.157608355,22
617635,-23.258536348,-46.32935741,22
617901,-17.172331848,-56.656668742,19
617908,-17.436785363,-56.450914039,19
618075,-21.735724632,-62.286854753,6
618087,-21.509354215,-62.269269071,13
618112,-20.336035758,-59.878094006,21
618116,-20.019211393,-59.99484458,26
618534,-24.762871893,-52.02527717,40
618541,-24.222269092,-52.341037017,22
618622,-15.247237379,-64.511018396,5
618636,-14.892762875,-65.185078452,46
618676,-9.9026956212,-62.386354124,5
618680,-10.137748974,-61.637270311,5
618684,-13.851862634,-66.787451779,20
618691,-13.363157929,-66.780143047,20
618759,-17.145846707,-61.37615904,25
618767,-17.415229046,-61.670545903,49
618870,-16.206706958,-53.273392452,49
618883,-15.832742921,-53.071127764,26
618890,-13.686730099,-56.303961391,26
618900,-12.869431858,-55.981193631,8
619227,-16.161158358,-48.906854463,26
619230,-16.348537339,-49.025960188,26
619231,-16.141948464,-49.100818966,26
619235,-15.747980608,-49.05657202,26
619236,-15.728770714,-49.250536523,26
619238,-15.935359589,-49.175677745,26
619239,-16.12273857,-49.29478347,26
619242,-16.310117551,-49.413889195,26
619243,-16.103528676,-49.488747974,26
619708,-19.848708656,-36.018466111,22
619711,-19.981258356,-35.976842828,14
619714,-20.113808056,-35.935219545,14
619717,-20.246357757,-35.893596262,24
619720,-20.11325417,-36.237322728,14
619721,-20.24580387,-36.195699445,14
619723,-20.113531113,-36.086271136,14
619730,-19.213010179,-38.540144261,4
619733,-19.145231663,-38.401147332,14
619734,-19.269621825,-38.349204642,14
619737,-19.326233471,-38.158265022,14
619739,-19.258454955,-38.019268092,22
619740,-19.382845117,-37.967325402,22
619743,-19.461790502,-38.436258881,38
619744,-19.518402148,-38.245319261,22
619746,-19.394011987,-38.297261951,14
621050,-12.403091405,-39.782014044,24
621051,-12.821808772,-39.746849415,24
621056,-13.240526138,-39.711684786,24
621057,-13.659243505,-39.676520157,24
621058,-12.734162082,-39.06977728,24
621061,-13.152879449,-39.034612651,24
621062,-12.98734411,-39.390731033,24
621306,-25.218908795,-43.701046891,11
621310,-25.8548818,-43.399536022,11
622636,-19.22561622,-46.568744976,41
622643,-19.431442034,-46.674685687,44
622721,-22.319650623,-47.124898536,40
622733,-22.256549143,-47.446893818,38
623002,-18.163251109,-30.072131676,24
623009,-18.248089194,-30.362063591,22
623320,13.747496903,-29.199665595,40
623323,13.854937584,-28.988961223,40
623324,13.516652169,-29.001969497,40
623327,13.070926073,-29.225682142,40
623328,12.840081338,-29.027986044,40
623330,13.178366754,-29.01497777,40
623331,13.285807435,-28.804273398,40
623334,13.393248116,-28.593569026,40
623335,13.0549627,-28.6065773,40
623483,-27.067975424,-50.469988727,40
623490,-26.509734339,-50.105139963,40
623688,-19.851669498,-52.248360278,0
623691,-19.769553238,-52.393613721,9
623692,-19.689903795,-52.253870191,9
623695,-19.528138093,-52.259380104,49
623697,-19.446021834,-52.404633547,6
623698,-19.366372391,-52.264890017,6
623700,-19.692370612,-51.968873218,38
623701,-19.530604909,-51.974383131,27
623703,-19.610254352,-52.114126661,27
623889,-21.981487432,-54.970015558,40
623891,-22.099505848,-55.085159833,11
623892,-21.967148868,-55.142943024,38
623896,-21.716773474,-55.08558194,38
623897,-21.70243491,-55.258509406,22
623899,-21.834791889,-55.200726215,38
623900,-21.952810304,-55.31587049,38
623903,-22.07082872,-55.431014766,38
623904,-21.93847174,-55.488797956,38
623928,-22.777220274,-51.17706946,11
623929,-22.936297786,-51.324026553,11
623931,-23.063598152,-51.181601405,11
623939,-23.349976031,-51.186133349,11
623940,-23.509053542,-51.333090442,11
623941,-23.636353909,-51.190665294,22
623942,-23.031821007,-50.892219164,40
623945,-23.318198885,-50.896751109,22
623946,-23.190898519,-51.039176257,11
624192,-19.351399704,-65.625851391,1
624199,-19.06061956,-65.383336632,21
624356,-20.928697628,-10.848474849,27
624369,-21.012301362,-11.088622338,0
624803,-20.155642377,-66.809527463,41
624814,-19.833884199,-66.986993903,41
624826,-17.449034121,-60.849522609,30
624839,-17.157115065,-61.102484608,25
625575,-18.492618453,-27.183874771,22
625579,-18.220929447,-27.252451814,24
625757,-16.473172547,-25.501219286,0
625758,-16.280319003,-25.378593762,0
625760,-16.266102049,-25.5415496,0
625768,-16.059031551,-25.581879914,0
625769,-15.866178007,-25.45925439,0
625771,-15.851961053,-25.622210228,0
625772,-16.44473864,-25.827130961,0
625774,-16.237668142,-25.867461275,0
625775,-16.251885095,-25.704505438,0
626477,-12.473238935,-51.922129567,8
626480,-13.319233217,-51.821279337,8
626758,-20.270055714,-37.858492785,24
626769,-20.316033791,-37.605636315,18
626802,11.72148236,-29.239864897,40
626811,11.315464756,-29.226061776,40
627092,-20.813290807,-51.450172564,19
627093,-20.856480704,-51.335172991,26
627094,-20.916655187,-51.437338958,26
627098,-20.736131736,-51.130841058,41
627099,-20.79630622,-51.233007025,8
627100,-20.692941839,-51.245840631,26
627110,-21.003034981,-51.207339812,8
627111,-20.8996706,-51.220173418,41
627112,-20.942860497,-51.105173845,26
627174,-12.893121178,-10.890846536,9
627181,-12.085664051,-10.896026517,9
627305,-13.77857402,-50.115225763,26
627308,-13.57291665,-49.834173699,8
627309,-14.029684901,-49.780504612,26
627313,-14.692110521,-50.007887589,26
627314,-14.943221402,-49.673166438,26
627316,-14.486453151,-49.726835525,26
627317,-14.280795782,-49.445783461,26
627320,-14.075138412,-49.164731397,8
627321,-14.531906662,-49.11106231,26
627330,-7.2010845713,-46.250185265,24
627345,-6.5480281907,-45.499014527,24
627376,-3.4592087461,-20.716638336,6
627377,-3.90187126,-20.37106551,6
627379,-3.4574946161,-20.141645908,6
627388,-3.4557804861,-19.566653481,6
627389,-3.8984430001,-19.221080655,6
627391,-3.4540663561,-18.991661053,6
627392,-2.5704554583,-20.257799132,6
627395,-2.5687413283,-19.682806704,6
627396,-3.0131179722,-19.912226306,6
627595,-21.664369558,-42.252924458,11
627608,-21.814691382,-42.058525571,24
628198,-22.415162359,-59.191463352,14
628200,-22.403716928,-59.019089679,14
628203,-22.806647129,-59.029862572,24
628204,-22.795201699,-58.8574889,24
628206,-22.599459314,-58.938289289,24
628207,-22.392271498,-58.846716007,24
628209,-22.380826067,-58.674342334,24
628382,-17.081311942,-60.044238229,19
628385,-17.03905617,-60.369930742,19
628653,-16.647853021,-22.718822499,0
628654,-16.696323841,-22.542503699,0
628657,-16.563935743,-22.417867202,0
628659,-16.383076826,-22.469549506,0
628660,-16.431547645,-22.293230706,0
628663,-16.793265479,-22.189866098,0
628665,-16.74479466,-22.366184899,0
628886,-21.838150119,-63.092958547,25
628898,-21.805025003,-63.382325548,25
629340,-21.358889645,-64.408693833,30
629342,-21.342744601,-64.519986545,34
629343,-21.326599557,-64.631279256,35
629345,-21.310454512,-64.742571968,35
629347,-21.155365206,-64.501890074,35
629348,-21.139220162,-64.613182786,17
629350,-21.240982382,-64.566584665,34
629551,-22.80396443,-26.13828505,0
629554,-22.892352541,-26.30163649,0
629555,-22.695755388,-26.28174772,0
629559,-22.410770125,-26.098507512,0
629560,-22.302561083,-26.241970181,0
629562,-22.499158236,-26.261858951,0
629563,-22.587546347,-26.42521039,0
629566,-22.675934458,-26.588561829,40
629567,-22.479337305,-26.56867306,0
629593,-22.415536018,-24.292312935,40
629597,-22.279040783,-24.614271671,0
629604,26.162185456,-4.1175469099,27
629605,26.379861032,-4.2736003017,27
629608,26.387639136,-4.5757240741,27
629611,26.177741665,-4.7217944546,27
629613,26.597536607,-4.4296536935,27
630831,4.8861268325,-27.995177944,40
630835,5.0186777655,-28.641488366,40
630840,-14.468730338,-52.43627568,26
630853,-13.984397018,-51.992661374,26
630993,-14.173763144,-27.502854341,0
630994,-14.130781485,-27.789458742,0
630996,-14.087799826,-28.076063143,24
630999,-13.519406233,-27.804661186,24
631001,-13.846584689,-27.653757763,0
631612,-11.224236145,-55.339923518,8
631622,-12.048600539,-55.659847673,8
631953,-7.8055454803,-50.392300979,43
631955,-7.973677691,-50.895726049,43
631956,-7.4928251189,-50.721556833,43
631960,-6.8438403362,-50.043962547,43
631961,-6.5311199749,-50.3732184,43
631963,-7.0119725469,-50.547387616,43
631964,-7.1801047576,-51.050812686,43
631967,-7.3482369682,-51.554237756,43
631968,-6.8673843962,-51.38006854,43
632065,-20.282319278,-48.804021918,18
632066,-20.362722604,-48.658405291,27
632067,-20.448779858,-48.774432309,9
632070,-20.190608094,-48.426351256,22
632071,-20.276665349,-48.542378274,24
632072,-20.110204769,-48.571967882,22
632080,-20.609586509,-48.483199056,9
632081,-20.443125929,-48.512788665,24
632082,-20.523529254,-48.367172038,27
632400,-25.214348916,-17.050765906,0
632412,-25.16975018,-16.395931178,0
632428,-23.164941656,-18.856129486,0
632431,-23.165873362,-19.037331771,0
632432,-22.971027938,-18.994338765,0
632435,-22.777114221,-19.132548043,0
632438,-22.778045928,-19.313750329,0
632439,-22.583200504,-19.270757322,0
632442,-22.775250808,-18.770143473,0
632443,-22.581337091,-18.908352752,0
632445,-22.776182515,-18.951345758,0
632741,-3.4207664468,-41.525563415,18
632747,-2.5097162492,-41.631865419,49
633137,-15.733880402,-26.304289741,0
633138,-15.964344399,-26.377883323,0
633142,-16.194808397,-26.451476904,0
633143,-16.425272394,-26.525070486,0
633144,-16.198307925,-26.094821113,0
633146,-16.428771922,-26.168414695,0
633147,-16.196558161,-26.273149009,0
633150,-16.030874484,-30.384649904,24
633153,-15.980823868,-30.616271925,24
633154,-15.736209397,-30.513530414,24
633157,-15.541645541,-30.179166882,24
633158,-15.491594925,-30.410788903,24
633159,-15.441544309,-30.642410923,24
633161,-15.391493693,-30.874032944,24
633390,-15.572328836,-26.630214861,0
633392,-15.802792833,-26.703808442,0
633394,-15.713653225,-27.072596472,0
633395,-15.944117223,-27.146190054,0
633397,-15.873455028,-26.924999248,0
633398,-16.03325683,-26.777402024,0
633400,-16.263720828,-26.850995606,0
633445,-10.808926183,-16.658237919,27
633457,-11.061923822,-15.824571978,9
633524,-10.743330133,-15.530146467,9
633528,-9.8531451172,-15.774961385,9
633851,-23.19845351,-52.875583182,22
633854,-22.934479503,-52.779998627,22
633855,-23.185650896,-52.654443213,22
633859,-23.700796297,-52.624472354,22
633860,-23.687993684,-52.403332386,11
633862,-23.43682229,-52.5288878,22
633863,-23.172848282,-52.433303245,22
633866,-22.908874275,-52.337718691,22
633867,-23.160045668,-52.212163277,38
634161,-18.80402183,-45.357918383,43
634175,-18.892328156,-45.698819528,14
634210,-11.516299854,-9.7098694453,6
634212,-12.338853583,-9.7259554043,6
634213,-11.927576719,-9.7179124248,6
634217,-11.70860402,-10.108799459,6
634218,-11.900908186,-10.507729473,9
634391,-14.790751113,-65.845497102,46
634392,-14.635923453,-66.162746518,31
634393,-14.560697964,-65.839357897,46
634397,-14.786374432,-66.809523762,20
634398,-14.711148943,-66.48613514,31
634399,-14.941202091,-66.492274346,31
634408,-14.251042646,-66.473856729,31
634409,-14.481095794,-66.479995934,31
634410,-14.326268135,-66.79724535,20
634414,-14.389634743,-60.808667052,30
634415,-14.472294304,-61.100900009,30
634416,-14.200995074,-61.049276264,30
634419,-15.014892765,-61.2041475,30
634420,-14.743593535,-61.152523755,30
634421,-14.932233204,-60.911914543,30
634430,-14.366314197,-61.633742178,30
634431,-14.554953866,-61.393132966,30
634432,-14.637613427,-61.685365924,30
634524,-8.9625058444,-44.937222257,24
634528,-10.003401216,-44.968736089,24
635175,-17.667554454,-44.912006694,8
635176,-17.684540995,-45.065530407,8
635177,-17.542442303,-44.986005536,26
635181,-17.968738378,-45.224580148,43
635182,-17.826639686,-45.145055277,8
635183,-17.951751837,-45.071056435,43
635192,-17.576415385,-45.293052961,8
635193,-17.701527536,-45.219054119,8
635194,-17.718514077,-45.372577831,8
635306,-8.1819369211,-10.172546144,6
635315,-7.7630430699,-9.4189615702,6
635416,10.167568116,-24.137047089,40
635418,10.117380871,-24.249466251,40
635419,10.022957397,-24.163884436,40
635547,5.0777582224,-51.880124296,28
635548,4.6579924591,-51.957739892,28
635550,5.917289749,-51.724893106,28
635551,5.4975239857,-51.802508701,28
635556,5.0763617858,-51.145333893,28
635557,5.2869428858,-51.473921297,28
635558,5.4961275491,-51.067718298,28
635621,-19.58833235,-43.052274959,44
635623,-19.694811782,-43.08238463,44
635628,-19.740620542,-43.234103008,44
635629,-19.67994987,-43.355711716,19
635630,-19.786429302,-43.385821387,26
635631,-19.907770647,-43.142603972,26
635632,-19.801291214,-43.112494301,19
636253,22.33640442,-62.642383196,49
636254,22.303742916,-62.326404032,49
636255,22.047957808,-62.587838843,25
636259,22.815313134,-61.803534411,49
636260,22.559528025,-62.064969222,49
636261,22.847974638,-62.119513575,49
636270,21.9826348,-61.955880515,25
636271,22.271081413,-62.010424868,49
636272,22.238419909,-61.694445705,49
638166,-19.814238762,-40.288179824,4
638167,-19.915749096,-40.40244133,4
638168,-19.752241052,-40.461080445,38
638172,-20.242765184,-40.285163101,14
638173,-20.07925714,-40.343802216,14
638174,-20.14125485,-40.170901595,14
638184,-19.955261721,-40.689603458,38
638185,-20.017259431,-40.516702837,14
638186,-20.118769765,-40.630964343,14
638243,25.189751938,-55.296753448,18
638258,25.174060117,-54.770797044,18
638380,-20.923299898,-40.603685485,22
638385,-21.235099657,-40.475358387,22
639214,19.296461399,-48.806571788,38
